"string","D","length"
"01010101100",6.49822896781026e-09,11
"0011101110",6.49648914747082e-09,10
"0111011100",6.49648914747082e-09,10
"0000011100",6.44603435762704e-09,10
"0011100000",6.44603435762704e-09,10
"0110100001",6.4442945372876e-09,10
"0111101001",6.4442945372876e-09,10
"001010101010",6.37818136438886e-09,12
"010101010100",6.37818136438886e-09,12
"0010011011",6.32946639488453e-09,10
"00000010010",6.32772657454509e-09,11
"01001000000",6.32772657454509e-09,11
"0010011101",6.26509304232523e-09,10
"0100011011",6.26509304232523e-09,10
"0000001111",6.24769483893082e-09,10
"0000111111",6.24769483893082e-09,10
"00010010010",6.21985771349978e-09,11
"01001001000",6.21985771349978e-09,11
"0101001110",6.20941879146313e-09,10
"0111001010",6.20941879146313e-09,10
"00000001000",6.16592328297712e-09,11
"00010000000",6.16592328297712e-09,11
"0010100010",6.15722418127992e-09,10
"0100010100",6.15722418127992e-09,10
"0000011111",6.12764723550943e-09,10
"0101110110",6.05631460159237e-09,10
"0110111010",6.05631460159237e-09,10
"0101101110",5.94844574054706e-09,10
"0111011010",5.94844574054706e-09,10
"01000100010",5.88059274730888e-09,11
"0101000110",5.82491849644678e-09,10
"0110001010",5.82491849644678e-09,10
"0000110010",5.75184604219028e-09,10
"0100110000",5.75184604219028e-09,10
"0100110110",5.65615592352105e-09,10
"0110110010",5.65615592352105e-09,10
"00111101101",5.65441610318161e-09,11
"01001000011",5.65441610318161e-09,11
"00011111000",5.57438436756735e-09,11
"0101111010",5.56046580485183e-09,10
"0001011101",5.55872598451239e-09,10
"0100010111",5.55872598451239e-09,10
"0010101100",5.53088885908134e-09,10
"0011010100",5.53088885908134e-09,10
"0111011110",5.50827119466861e-09,10
"0111101110",5.50827119466861e-09,10
"0011010110",5.50653137432917e-09,10
"0110101100",5.50653137432917e-09,10
"00000001010",5.46651550652204e-09,11
"01010000000",5.46651550652204e-09,11
"0110011001",5.46651550652204e-09,10
"00001101010",5.45085712346708e-09,11
"01010110000",5.45085712346708e-09,11
"0011000101",5.42475981837547e-09,10
"0101110011",5.42475981837547e-09,10
"0100000101",5.42301999803603e-09,10
"0101111101",5.42301999803603e-09,10
"0000110110",5.36038646581617e-09,10
"0110110000",5.36038646581617e-09,10
"0000110001",5.27513526918359e-09,10
"0111001111",5.27513526918359e-09,10
"0010010110",5.2716556285047e-09,10
"0110100100",5.2716556285047e-09,10
"00110110110",5.25947688612862e-09,11
"01101101100",5.25947688612862e-09,11
"0100001001",5.14812838440443e-09,10
"0110111101",5.14812838440443e-09,10
"0100100001",5.09767359456066e-09,10
"0111101101",5.09767359456066e-09,10
"0001010001",5.07331610980849e-09,10
"0111010111",5.07331610980849e-09,10
"01010000101",5.07157628946905e-09,11
"0101100110",5.07157628946905e-09,10
"01011110101",5.07157628946905e-09,11
"0110011010",5.07157628946905e-09,10
"0000011011",5.03330024200136e-09,10
"0010011111",5.03330024200136e-09,10
"00000000011",5.02286131996471e-09,11
"00001000001",5.02286131996471e-09,11
"00111111111",5.02286131996471e-09,11
"01111101111",5.02286131996471e-09,11
"0011001010",4.96022778774486e-09,10
"0101001100",4.96022778774486e-09,10
"0010100001",4.95848796740542e-09,10
"0111101011",4.95848796740542e-09,10
"00100100100",4.93761012333213e-09,11
"0101100001",4.7601484487092e-09,10
"0111100101",4.7601484487092e-09,10
"0001100100",4.74796970633312e-09,10
"0010011000",4.74796970633312e-09,10
"0001101101",4.71839276056263e-09,10
"0100100111",4.71839276056263e-09,10
"0001100001",4.70795383852598e-09,10
"0111100111",4.70795383852598e-09,10
"01000100101",4.69751491648934e-09,11
"01011011101",4.69751491648934e-09,11
"0000111110",4.65749904868221e-09,10
"0111110000",4.65749904868221e-09,10
"00000001100",4.65575922834277e-09,11
"00110000000",4.65575922834277e-09,11
"0011000010",4.64879994698501e-09,10
"0100001100",4.64879994698501e-09,10
"0100110010",4.64184066562725e-09,10
"001001001001",4.63836102494836e-09,12
"011011011011",4.63836102494836e-09,12
"0101111110",4.62096282155396e-09,10
"0111111010",4.62096282155396e-09,10
"0101101001",4.61226371985676e-09,10
"0110100101",4.61226371985676e-09,10
"0001000110",4.61052389951732e-09,10
"0110001000",4.61052389951732e-09,10
"0001011010",4.60182479782011e-09,10
"0101101000",4.60182479782011e-09,10
"0010101110",4.5583292893341e-09,10
"0111010100",4.5583292893341e-09,10
"010010010010",4.54441072661858e-09,12
"0000011101",4.52527270288473e-09,10
"0100011111",4.52527270288473e-09,10
"0010111101",4.52353288254529e-09,10
"0100001011",4.52353288254529e-09,10
"0000010110",4.52005324186641e-09,10
"0110100000",4.52005324186641e-09,10
"0001010111",4.51309396050865e-09,10
"0100001110",4.50787449949033e-09,10
"0111000010",4.50787449949033e-09,10
"0001011011",4.47307809270152e-09,10
"0010010111",4.47307809270152e-09,10
"00000011010",4.46959845202264e-09,11
"01011000000",4.46959845202264e-09,11
"01001010101",4.46437899100431e-09,11
"01010101101",4.46437899100431e-09,11
"010110110110",4.44698078760991e-09,12
"011011011010",4.44698078760991e-09,12
"0000101011",4.42262330285774e-09,10
"0010101111",4.42262330285774e-09,10
"0001010110",4.38956671640837e-09,10
"0110101000",4.38956671640837e-09,10
"000101010100",4.37042869267453e-09,12
"001010101000",4.37042869267453e-09,12
"0000111001",4.36172959097733e-09,10
"0110001111",4.36172959097733e-09,10
"0011110101",4.34259156724348e-09,10
"0101000011",4.34259156724348e-09,10
"0101100101",4.34259156724348e-09,10
"0010110010",4.34085174690404e-09,10
"0100110100",4.34085174690404e-09,10
"0000101111",4.31127480113355e-09,10
"01000110101",4.29039695706027e-09,11
"01010011101",4.29039695706027e-09,11
"0000111101",4.26082001128978e-09,10
"0100001111",4.26082001128978e-09,10
"0001010011",4.24864126891369e-09,10
"0011010111",4.24864126891369e-09,10
"0010001110",4.23298288585873e-09,10
"0111000100",4.23298288585873e-09,10
"0010110100",4.12337420447398e-09,10
"01001001101",4.12163438413454e-09,11
"01001101101",4.12163438413454e-09,11
"01010110110",4.0816185163274e-09,11
"01101101010",4.0816185163274e-09,11
"0000100111",4.07465923496964e-09,10
"0001101111",4.07465923496964e-09,10
"0001100110",4.07117959429076e-09,10
"0110011000",4.07117959429076e-09,10
"0011111101",4.04508228919916e-09,10
"0100000011",4.04508228919916e-09,10
"0010000011",4.04334246885971e-09,10
"0011111011",4.04334246885971e-09,10
"0011000001",3.99810714003426e-09,10
"0111110011",3.99810714003426e-09,10
"0011111110",3.98940803833706e-09,10
"0100111010",3.98940803833706e-09,10
"0101110010",3.98940803833706e-09,10
"0111111100",3.98940803833706e-09,10
"0010000110",3.95287181120881e-09,10
"0110000100",3.95287181120881e-09,10
"000000000010",3.94417270951161e-09,12
"010000000000",3.94417270951161e-09,12
"0000011001",3.93721342815384e-09,10
"0110011111",3.93721342815384e-09,10
"00000010101",3.89545774000727e-09,11
"01010111111",3.89545774000727e-09,11
"000000100000",3.87805953661287e-09,12
"000001000000",3.87805953661287e-09,12
"00000000110",3.8624011535579e-09,11
"01100000000",3.8624011535579e-09,11
"0001011000",3.83804366880574e-09,10
"0001101000",3.83804366880574e-09,10
"00100010100",3.82760474676909e-09,11
"00101000100",3.82760474676909e-09,11
"00010001000",3.82412510609021e-09,11
"0001101011",3.81194636371413e-09,10
"0010100111",3.81194636371413e-09,10
"01010111010",3.79454816031972e-09,11
"01011101010",3.79454816031972e-09,11
"01010100001",3.77714995692532e-09,11
"01111010101",3.77714995692532e-09,11
"0001110101",3.771930495907e-09,10
"0101000111",3.771930495907e-09,10
"0101010101010",3.74061372979707e-09,13
"0011101101",3.72147570606322e-09,10
"0100100011",3.72147570606322e-09,10
"01111111110",3.70581732300826e-09,11
"0110010110",3.69189876029273e-09,10
"0110100110",3.69189876029273e-09,10
"0110111110",3.67624037723777e-09,10
"0111110110",3.67624037723777e-09,10
"00010010100",3.66232181452225e-09,11
"00101001000",3.66232181452225e-09,11
"0011001001",3.61882630603623e-09,10
"0110110011",3.61882630603623e-09,10
"000010101010",3.59620864162351e-09,12
"010101010000",3.59620864162351e-09,12
"00000010100",3.57533079755022e-09,11
"00101000000",3.57533079755022e-09,11
"00100010101",3.56663169585302e-09,11
"01010111011",3.56663169585302e-09,11
"0001001100",3.56489187551358e-09,10
"0011001000",3.56489187551358e-09,10
"000000000100",3.55967241449526e-09,12
"001000000000",3.55967241449526e-09,12
"0100111110",3.55967241449526e-09,10
"0111110010",3.55967241449526e-09,10
"0000111011",3.54923349245861e-09,10
"00001111010",3.54923349245861e-09,11
"0010001111",3.54923349245861e-09,10
"01011110000",3.54923349245861e-09,11
"0011011001",3.53009546872477e-09,10
"0110010011",3.53009546872477e-09,10
"00010010011",3.52487600770645e-09,11
"00110110111",3.52487600770645e-09,11
"0110000001",3.47616103820211e-09,10
"0111111001",3.47616103820211e-09,10
"00100101010",3.45702301446827e-09,11
"01010100100",3.45702301446827e-09,11
"00101101010",3.44658409243162e-09,11
"01010110100",3.44658409243162e-09,11
"00001000010",3.44484427209218e-09,11
"01000010000",3.44484427209218e-09,11
"0110101110",3.44310445175274e-09,10
"0111010110",3.44310445175274e-09,10
"0001100010",3.43614517039498e-09,10
"0100011000",3.43614517039498e-09,10
"00001000100",3.42222660767946e-09,11
"00100010000",3.42222660767946e-09,11
"00001010000",3.41700714666114e-09,11
"0010011110",3.40482840428505e-09,10
"0111100100",3.40482840428505e-09,10
"0010011100",3.38917002123009e-09,10
"0011100100",3.38917002123009e-09,10
"0001111110",3.38221073987233e-09,10
"0111111000",3.38221073987233e-09,10
"00001010101",3.38047091953289e-09,11
"01010101111",3.38047091953289e-09,11
"00010000100",3.37177181783568e-09,11
"00100001000",3.37177181783568e-09,11
"000000010000",3.36307271613848e-09,12
"000010000000",3.36307271613848e-09,12
"01001110010",3.31957720765247e-09,11
"0011001100",3.31609756697359e-09,10
"00001111000",3.2952197229003e-09,11
"00011110000",3.2952197229003e-09,11
"0001101110",3.28478080086366e-09,10
"0111011000",3.28478080086366e-09,10
"00100100101",3.27956133984534e-09,11
"01011011011",3.27956133984534e-09,11
"00001101100",3.26738259746925e-09,11
"00110110000",3.26738259746925e-09,11
"01010101110",3.23606583135932e-09,11
"01110101010",3.23606583135932e-09,11
"01001001010",3.20822870592828e-09,11
"01010010010",3.20822870592828e-09,11
"01010001010",3.18387122117611e-09,11
"01010100101",3.16821283812114e-09,11
"01011010101",3.16821283812114e-09,11
"00000010001",3.1664730177817e-09,11
"01110111111",3.1664730177817e-09,11
"0100000110",3.16125355676338e-09,10
"0110000010",3.16125355676338e-09,10
"0001001011",3.15081463472674e-09,10
"0010110111",3.15081463472674e-09,10
"00001000101",3.1490748143873e-09,11
"01011101111",3.1490748143873e-09,11
"0000010011",3.13167661099289e-09,10
"0011011111",3.13167661099289e-09,10
"0001000111",3.11775804827737e-09,10
"0001110111",3.11775804827737e-09,10
"00000100001",3.10383948556185e-09,11
"01111011111",3.10383948556185e-09,11
"0111001110",3.10035984488297e-09,10
"010010110110",3.084701461828e-09,12
"011011010010",3.084701461828e-09,12
"01000000001",3.07948200080968e-09,11
"01111111101",3.07948200080968e-09,11
"000001010100",3.07252271945192e-09,12
"0001111011",3.07252271945192e-09,10
"0010000111",3.07252271945192e-09,10
"001010100000",3.07252271945192e-09,12
"00111101010",3.0673032584336e-09,11
"01010111100",3.0673032584336e-09,11
"00000000000010",3.05512451605751e-09,14
"01000000000000",3.05512451605751e-09,14
"00111001010",2.99945026519542e-09,11
"01010011100",2.99945026519542e-09,11
"00010000110",2.99249098383765e-09,11
"01100001000",2.99249098383765e-09,11
"0001111101",2.97683260078269e-09,10
"0100000111",2.97683260078269e-09,10
"0011111010",2.96813349908549e-09,10
"0101111100",2.96813349908549e-09,10
"00101001001",2.95247511603052e-09,11
"01101101011",2.95247511603052e-09,11
"0001000011",2.938556553315e-09,10
"0011110111",2.938556553315e-09,10
"00010100110",2.93507691263612e-09,11
"01100101000",2.93507691263612e-09,11
"00001111100",2.9298574516178e-09,11
"00111110000",2.9298574516178e-09,11
"000000001000",2.92637781093892e-09,12
"000100000000",2.92637781093892e-09,12
"0011100101",2.91245924822339e-09,10
"0101100011",2.91245924822339e-09,10
"0011001101",2.90549996686563e-09,10
"0100110011",2.90549996686563e-09,10
"00100001010",2.90202032618675e-09,11
"01010000100",2.90202032618675e-09,11
"00000011100",2.89506104482899e-09,11
"00111000000",2.89506104482899e-09,11
"000010011010",2.88984158381067e-09,12
"010110010000",2.88984158381067e-09,12
"0001110010",2.88810176347122e-09,10
"0100111000",2.88810176347122e-09,10
"0000000000001",2.87244338041626e-09,13
"0111111111111",2.87244338041626e-09,13
"0100111001",2.86896373973738e-09,10
"0110001101",2.86896373973738e-09,10
"01101101110",2.86374427871906e-09,11
"01110110110",2.86374427871906e-09,11
"0001111000",2.85330535668241e-09,10
"00000100010",2.84112661430633e-09,11
"01000100000",2.84112661430633e-09,11
"00110101101",2.83590715328801e-09,11
"01001010011",2.83590715328801e-09,11
"01001101010",2.82894787193025e-09,11
"01010110010",2.82894787193025e-09,11
"010011110110",2.82198859057249e-09,12
"011011110010",2.82198859057249e-09,12
"00010101000",2.78023290242591e-09,11
"0011110110",2.76631433971039e-09,10
"0110111100",2.76631433971039e-09,10
"0000110111",2.76457451937095e-09,10
"0001001111",2.76457451937095e-09,10
"00001001001",2.73847721427934e-09,11
"01101101111",2.73847721427934e-09,11
"00000000000011",2.72455865156382e-09,14
"00111111111111",2.72455865156382e-09,14
"0001101100",2.71237990918773e-09,10
"0011011000",2.71237990918773e-09,10
"0100011110",2.70890026850885e-09,10
"0111100010",2.70890026850885e-09,10
"010100110110",2.70542062782997e-09,12
"011011001010",2.70542062782997e-09,12
"001011101010",2.69498170579333e-09,12
"0100011001",2.69498170579333e-09,10
"010101110100",2.69498170579333e-09,12
"0110011101",2.69498170579333e-09,10
"0010110001",2.69150206511445e-09,10
"0111001011",2.69150206511445e-09,10
"0000111110000",2.68976224477501e-09,13
"000010011011",2.68802242443557e-09,12
"001001101111",2.68802242443557e-09,12
"010101110110",2.66714458036228e-09,12
"011011101010",2.66714458036228e-09,12
"0101111001",2.646266736289e-09,10
"0110000101",2.646266736289e-09,10
"0000010111",2.64278709561011e-09,10
"0001011111",2.64278709561011e-09,10
"0001001101",2.64104727527067e-09,10
"0100110111",2.64104727527067e-09,10
"00000010011",2.63756763459179e-09,11
"00110111111",2.63756763459179e-09,11
"0010100110",2.61842961085795e-09,10
"0110010100",2.61842961085795e-09,10
"00010000010",2.61668979051851e-09,11
"01000001000",2.61668979051851e-09,11
"0001111100",2.60973050916075e-09,10
"0011111000",2.60973050916075e-09,10
"0011000110",2.60277122780298e-09,10
"0110001100",2.60277122780298e-09,10
"000000010100",2.59233230576634e-09,12
"001010000000",2.59233230576634e-09,12
"01000100001",2.58015356339026e-09,11
"01111011101",2.58015356339026e-09,11
"0101110001",2.57841374305082e-09,10
"0111000101",2.57841374305082e-09,10
"00011000001",2.57493410237194e-09,11
"01111100111",2.57493410237194e-09,11
"01011101110",2.57145446169305e-09,11
"01110111010",2.57145446169305e-09,11
"00000110101",2.5262191328676e-09,11
"01010011111",2.5262191328676e-09,11
"0111000001",2.5262191328676e-09,10
"0111110001",2.5262191328676e-09,10
"00100010001",2.5088209294732e-09,11
"01110111011",2.5088209294732e-09,11
"0001001110",2.45488649895054e-09,10
"0111001000",2.45488649895054e-09,10
"0011100010",2.45140685827166e-09,10
"0100011100",2.45140685827166e-09,10
"00000101000",2.4444475769139e-09,11
"00010100000",2.4444475769139e-09,11
"0001011100",2.43922811589558e-09,10
"0011101000",2.43922811589558e-09,10
"0001111010",2.43400865487725e-09,10
"0101111000",2.43400865487725e-09,10
"00001100010",2.43226883453781e-09,11
"01000110000",2.43226883453781e-09,11
"00010000001",2.42182991250117e-09,11
"01111110111",2.42182991250117e-09,11
"0100110001",2.41835027182229e-09,10
"0111001101",2.41835027182229e-09,10
"00001001000",2.41487063114341e-09,11
"00010010000",2.41487063114341e-09,11
"00000000000000",2.39051314639124e-09,14
"00101011110",2.3887733260518e-09,11
"0110010001",2.3887733260518e-09,10
"0111011001",2.3887733260518e-09,10
"01111010100",2.3887733260518e-09,11
"01000010010",2.3800742243546e-09,11
"01001000010",2.3800742243546e-09,11
"01000000101",2.35919638028131e-09,11
"01011111101",2.35919638028131e-09,11
"00100000100",2.34875745824467e-09,11
"00100010010",2.33135925485027e-09,11
"01001000100",2.33135925485027e-09,11
"0000110011",2.32787961417138e-09,10
"0010111110",2.32787961417138e-09,10
"0011001111",2.32787961417138e-09,10
"0111110100",2.32787961417138e-09,10
"0001100101",2.30178230907978e-09,10
"0101100111",2.30178230907978e-09,10
"00011000100",2.2983026684009e-09,11
"00100011000",2.2983026684009e-09,11
"010101010110",2.2983026684009e-09,12
"011010101010",2.2983026684009e-09,12
"0001101001",2.29308320738257e-09,10
"01010001001",2.29308320738257e-09,11
"0110100111",2.29308320738257e-09,10
"01101110101",2.29308320738257e-09,11
"0110000110",2.28960356670369e-09,10
"00000101110",2.28612392602481e-09,11
"01110100000",2.28612392602481e-09,11
"000000001001",2.27742482432761e-09,12
"011011111111",2.27742482432761e-09,12
"00111011101",2.27394518364873e-09,11
"01000100011",2.27394518364873e-09,11
"00000000111",2.26872572263041e-09,11
"00011111111",2.26872572263041e-09,11
"0001011110",2.25828680059377e-09,10
"0011001110",2.25828680059377e-09,10
"0111001100",2.25828680059377e-09,10
"0111101000",2.25828680059377e-09,10
"000010101000",2.251327519236e-09,12
"000101010000",2.251327519236e-09,12
"0001110001",2.251327519236e-09,10
"0111000111",2.251327519236e-09,10
"00000111010",2.24436823787824e-09,11
"01011100000",2.24436823787824e-09,11
"0011110010",2.23218949550216e-09,10
"0100111100",2.23218949550216e-09,10
"01011011010",2.22349039380495e-09,11
"00110010010",2.22001075312607e-09,11
"01001001100",2.22001075312607e-09,11
"00010010101",2.19913290905279e-09,11
"01010110111",2.19913290905279e-09,11
"0011111100",2.19217362769503e-09,10
"00000001001",2.1782550649795e-09,11
"01101111111",2.1782550649795e-09,11
"0001110110",2.16781614294286e-09,10
"0110111000",2.16781614294286e-09,10
"001101101101",2.14519847853013e-09,12
"010010010011",2.14519847853013e-09,12
"0001100111",2.13301973615405e-09,10
"00011001100",2.13127991581461e-09,11
